patent_id	inventor_id
8412972	8412972-3
8412976	6930889-2
8412976	8412976-1
8412976	8412976-2
8412981	5493723-2
8412981	6851074-7
8413001	7366712-4
8413001	6870808-2
8413001	7486644-2
8413024	7408932-1
8413024	7433975-1
8413024	6742051-3
8413072	7673254-1
8413072	7673254-2
8413072	7673254-3
8413198	6865152-2
8413198	6931646-1
8413213	8413213-1
8413215	5247704-1
8413215	7336941-3
8413215	7336941-4
8413215	7930553-5
8413215	7336941-2
8413253	6865591-2
8415002	6700457-3
8415002	6366466-3
8415751	5244843-1
8415751	6855639-3
8415751	7074680-2
8415751	7170120-2
8415751	7964490-2
8416675	6725246-1
8416675	6870808-2
8416675	7006810-2
8416675	8416675-4
8416677	5276703-1
8416677	8755264-3
8416677	6870888-3
8416677	7522514-2
8416851	7043088-1
8416851	6841322-1
8416905	7139922-2
8416905	7623396-1
8416905	8045666-4
8417070	6737699-2
8417190	5661338-3
8417190	6436614-2
8417190	6870808-2
8417190	7221913-2
8417190	7283092-2
8417190	7406077-10
8417190	7443782-2
8417190	7720470-3
8417190	7818013-4
8417216	5915018-1
8417216	8417216-1
8417245	6845088-1
8417253	8149750-1
8417279	6725246-1
8417279	6870808-2
8417279	7280837-1
8417279	7760676-2
8417517	7279989-2
8417517	7002518-2
8417802	8095626-1
8417802	8095626-2
8417868	7080129-2
8417868	7953980-4
8417891	5803896-1
8417891	8447962-2
8417891	6965969-3
8417891	7051193-2
8417891	8132172-1
8417943	7373514-2
8417943	7171604-1
8417943	7171604-4
8417943	7512945-5
8417943	8417943-5
8417945	7280471-2
8417945	7197664-1
8417986	6930889-2
8417986	8412976-1
8417986	8412976-2
8418033	4750147-3
8418033	6067290-1
8418033	6850498-1
8418033	6963619-1
8418033	7191381-2
8418156	7506217-2
8418156	5655122-1
8421057	6902973-2
8421057	8137998-1
8421057	8421057-3
8421057	8421057-4
8421059	6787440-6
8421059	7326656-3
8421059	6825506-3
8421225	6977220-1
8421225	7410884-3
8421225	6870270-1
8421225	6870270-3
8421225	6870270-4
8421225	6737365-4
8421225	6919231-1
8421225	7129172-3
8421225	6861274-1
8421245	7494913-1
8421245	7952182-2
8421502	6891400-2
8421502	7761694-2
8421502	8305112-3
8421544	8421544-1
8421544	8421544-2
8421544	8421544-3
8421544	8421544-4
8421544	8421544-5
8421544	8421544-6
8421544	7710163-2
8421594	7904323-4
8421598	5266907-1
8421598	8384523-3
8421598	8410906-3
8422583	5317596-2
8422583	7279989-2
8422583	7002518-2
8422583	7443782-2
8422678	7210034-1
8422678	7392037-3
8422891	7239665-1
8422891	7552366-3
8422940	7002518-2
8422940	7171604-1
8422940	7539463-1
8422940	7545876-3
8423682	5671422-1
8423682	5724527-3
8423682	5636374-1
8423682	6880031-2
8423682	6708269-1
8423682	6934828-1
8423690	6480809-1
8423716	7313675-2
8423716	5917420-1
8423716	7313675-1
8423747	7280471-2
8423747	7778166-1
8423800	5768598-2
8423800	6560114-1
8423800	6611435-1
8423800	7737669-1
8424016	6779053-2
8424035	6636245-1
8424748	6833289-2
8425785	6967355-3
8425785	7494913-2
8425785	8425785-3
8425987	7279084-2
8425987	7220671-2
8425987	7220671-4
8425987	7354849-1
8426250	5832125-1
8426250	6492261-1
8426250	6878567-2
8426250	7118989-2
8426250	7169687-2
8426319	8025811-1
8426319	8025811-2
8426858	5105753-1
8426858	6887762-1
8426858	7195985-3
8426858	7195985-4
8426927	4282648-3
8426927	6413802-4
8426927	6503844-1
8426927	5516725-3
8426927	6979609-1
8426927	7943468-4
8427212	6119195-2
8427212	7365998-2
8427212	8427212-3
8427983	7177637-2
8427983	7804799-3
8427993	7844266-1
8428004	7483390-3
8428004	7383340-2
8428004	7383340-1
8428037	4750147-3
8428037	6067290-1
8428037	6850498-1
8428037	6937592-2
8428114	7342969-1
8428114	7660349-2
8428158	7286609-3
8428158	7286609-4
8428158	7333556-4
8428158	7349436-3
8428158	7519125-1
8428158	8351522-2
8428257	8428257-1
8428257	8428257-2
8428257	8428257-3
8428518	7756058-1
8428633	7002518-2
8428633	7283092-2
8428633	8428633-3
8428929	6633964-2
8428929	5940587-1
8428929	7310725-2
8428929	7434102-2
8428929	7873846-1
8428937	7279989-2
8428937	7002518-2
8429248	7280153-1
8429248	6715067-2
8429248	8429248-3
8429367	6937473-1
8429367	6925573-1
8429367	7200787-2
8429367	7251723-1
8429367	5487072-1
8429367	7885914-6
8429367	8429367-7
8429387	5940587-1
8429387	8312258-1
8429404	7107051-1
8429404	8429404-1
8429418	6917999-1
8429418	7752428-1
8429452	7721150-1
8429452	7721150-2
8429452	7721150-3
8429474	7330118-1
8429474	7471668-4
8429474	8429474-2
8429479	7542439-1
8429479	8341485-1
8429612	7787651-1
8429684	7020893-1
8429685	7471668-4
8429685	7266645-1
8429759	6651141-1
8430576	7412123-4
8431223	6841867-1
8431223	6586843-1
8431438	7494913-2
8431438	7589395-2
8432203	6944437-5
8432203	8432203-1
8432203	8432203-10
8432203	8432203-11
8432203	8432203-3
8432203	8432203-4
8432203	8432203-5
8432203	8432203-6
8432203	8432203-7
8432203	8432203-8
8432203	8432203-9
8432751	5516725-3
8432751	7630590-1
8432751	7943468-4
8432849	5307320-1
8432849	8432849-1
8432867	6842444-1
8432867	8130696-2
8433248	6191475-3
8433248	7761057-1
8433253	4688005-1
8433253	8433253-1
8433359	6725246-1
8433359	6870808-2
8433359	7280837-1
8433361	6466069-2
8433361	8433361-1
8433361	8433361-2
8433833	7461173-4
8433833	8433833-1
8433841	5073969-1
8433841	6775129-2
8433841	7272736-2
8433841	7496801-2
8433841	7783819-2
8433841	7441055-1
8433850	5978909-1
8433850	6438673-2
8433850	7430657-2
8433850	7437546-3
8433850	7925834-4
8433850	8127085-2
8433850	8127085-8
8433852	5655122-1
8433852	8433852-1
8433854	4570220-1
8433854	4811208-5
8433854	5249158-1
8433854	8171219-6
8433854	7023811-1
8433854	8433854-3
8433854	6839812-2
8433856	6937473-1
8433856	7353301-7
8433856	7590804-3
8433966	6870808-2
8433966	7933346-2
8433966	8316269-3
8433985	8122323-2
8433985	8433985-1
8434067	7443854-1
8434067	7197664-1
8434067	7757035-3
8434067	8099718-4
8434074	7180861-1
8434074	8434074-2
8434082	8434082-1
8434132	6243738-1
8434155	7210034-1
8434155	7443854-1
8434668	7087104-5
8434668	7902060-1
8434668	8186051-1
8435809	6470104-1
8435809	7170155-1
8435809	6850364-3
8435809	6876050-1
8436404	4282648-3
8436404	5105753-1
8436404	5798552-1
8436404	6853076-3
8436404	6958174-1
8436404	7052996-1
8436404	7314836-3
8436404	8436404-8
8436470	7087521-1
8436470	7983020-2
8436470	7253088-3
8436714	5266907-1
8436714	8384523-3
8436714	8410906-3
8436776	6842141-1
8436776	7808439-1
8436776	8368601-2
8436776	8436776-2
8437329	6873293-1
8437329	7072316-2
8437330	6873293-1
8437343	5696768-2
8437343	7441055-1
8437391	8279935-2
8437391	8437391-1
8437430	7379445-1
8437430	8300731-2
8437550	6815904-1
8437550	6928719-1
8437585	8461624-1
8437620	8437620-1
8437620	8437620-2
8437620	8437620-3
8437620	8437620-4
8437702	6577668-1
8437702	6845088-1
8437702	6845088-3
8437702	6874113-4
8437702	7599340-3
8437763	8396050-2
8438248	7613875-1
8438248	8438248-2
8438335	6904465-1
8438335	7475229-2
8438369	6609193-2
8438369	7174428-3
8438369	7475225-3
8438369	7302557-2
8438369	7590784-5
8438369	7925834-4
8438389	7392037-3
8438389	8321671-1
8438410	6145062-4
8438410	6792617-2
8438410	5437021-1
8438410	7200787-2
8438410	7383137-1
8438452	7386768-2
8438452	7516349-2
8438452	8239737-2
8438455	6437783-2
8438455	8438455-1
8438515	6891899-2
8438515	8099687-2
8438515	8099687-3
8438552	6848099-2
8438552	7124271-1
8438552	7124271-2
8438552	7124271-3
8438552	7124271-4
8438618	5548632-3
8438618	6847970-2
8438618	5757919-2
8438618	7257572-1
8438618	6385211-4
8438618	8438618-3
8439265	4584704-1
8439265	8381985-2
8440506	7332423-2
8440506	7629680-1
8440506	8278214-1
8440506	8440506-3
8440556	7964490-1
8440556	7964490-2
8440916	8618652-5
8440916	6346743-2
8440916	6858475-1
8440916	7237334-1
8440998	7074680-2
8440998	7170120-2
8440998	7777282-5
8440998	7964490-2
8441006	6967256-2
8441006	7071091-1
8441006	8441006-1
8441057	6858478-2
8441057	7759028-2
8441057	6413802-4
8441057	6188117-2
8441057	7314836-3
8441057	7927959-5
8441057	7927959-7
8441057	8441057-8
8441074	7354832-1
8441074	6121100-2
8441074	7977248-2
8441097	6413802-4
8441097	6188117-2
8441097	7052996-1
8441097	5677002-4
8441097	7981756-4
8441118	6504242-1
8441149	6674320-1
8441149	8441149-2
8441241	5768598-2
8441241	7365998-2
8441241	8427212-3
8441241	6119195-2
8441489	7908275-1
8441809	5936304-1
8441809	6788859-2
8441971	7406341-1
8441984	8396050-2
8441984	7636577-1
8441984	6539050-1
8442034	7634494-3
8442034	8442034-2
8442075	6051999-2
8442075	7451338-1
8442217	7408932-1
8442217	7760873-1
8442224	8442224-1
8442224	8321362-2
8442458	7279989-2
8442458	7002518-2
8442579	7002518-2
8442579	7746822-1
8442579	8031604-2
8442822	7873522-1
8442822	8442822-2
8442822	8442822-3
8443148	7620954-3
8443148	8250311-4
8443148	8359436-2
8443151	6785793-4
8443151	6983356-1
8443151	8443151-1
8443151	6772293-4
8443337	7016304-1
8443337	7831776-1
8443337	7836144-3
8443343	7506217-2
8443343	5655122-1
8443343	8443343-1
8443402	6636245-1
8444835	8444835-1
8444835	8444835-2
8444835	8444835-3
8445294	7274191-1
8446045	7336184-1
8446045	8299652-1
8446045	8446045-3
8446398	4584704-1
8446398	6069972-1
8446398	6795434-4
8446398	7725093-2
8446398	8446398-4
8446824	7573940-2
8446903	5696768-2
8446903	7440632-1
8446903	7441055-1
8446961	7263231-1
8446961	7043088-1
8446961	8184693-2
8446961	8249395-1
8446971	7002518-2
8446971	7020091-1
8446971	7279989-2
8446971	7283092-2
8446971	7584406-1
8446971	8064476-5
8446971	8396150-2
8446982	7023936-1
8447130	7043088-1
8447609	8606578-1
8447609	6928161-1
8447609	7970573-3
8447609	8447609-1
8447796	7475229-5
8447872	7093033-3
8447872	7221531-1
8447888	5446909-3
8447888	5517651-1
8447888	5519872-3
8447888	7949794-16
8447888	5805842-1
8447888	5930830-3
8447888	8665124-4
8447888	5696768-2
8447888	6370633-1
8447888	6629248-2
8447888	6842827-1
8447888	6868476-1
8447888	7065597-3
8447888	7437546-1
8447888	7451333-4
8447888	7441055-1
8447888	7899943-17
8447888	5615404-8
8447888	7899943-8
8447962	5838941-2
8447962	6014735-2
8447962	6112283-2
8447962	6934828-1
8447962	6937730-1
8447962	6981163-1
8447962	7051193-2
8447962	7100033-4
8447962	7143238-4
8447962	7500049-1
8447962	7549146-2
8447962	8788790-1
8447962	7627735-7
8447962	5809566-3
8447962	8447962-11
8447962	8447962-12
8447962	8447962-19
8447962	8447962-2
8447962	8447962-3
8448010	6845432-1
8448010	7130236-2
8448010	8448010-3
8448010	8448010-4
8448024	6917999-1
8448024	7725637-2
8448063	7549127-1
8448063	7890854-2
8448179	7263231-1
8448179	6633299-3
8448222	7443854-1
8448222	7778166-1
8448222	7129733-1
8450165	4282648-3
8450186	6470104-1
8450186	6850364-3
8450201	6593793-3
8450201	7361969-2
8450857	6900991-4
8450857	7237334-1
8450857	7432202-5
8450857	8278214-1
8450980	5714870-1
8450980	8450980-1
8450980	8450980-2
8451098	6895147-1
8451281	7496196-2
8451319	6928719-1
8451319	7634115-1
8451604	6958912-2
8451604	7898805-1
8451604	8451604-3
8451670	6351156-3
8451670	6026011-1
8451670	6956918-2
8451670	6989234-1
8451670	7177176-4
8451670	8451670-4
8451670	5748025-2
8451670	8451670-8
8451777	8396050-2
8451777	7443803-5
8451777	7636577-1
8451777	7706800-1
8451799	8396050-2
8451799	7443803-5
8451799	7706800-1
8451799	8451799-3
8451808	7072652-1
8451808	7720030-1
8451962	6538586-2
8451962	7433708-6
8451962	7631248-2
8451962	7716561-1
8451962	7885229-1
8451969	6849488-1
8451969	7212033-2
8451969	7571340-1
8452012	7630398-1
8452012	6577274-1
8452012	7210169-2
8452012	7222175-2
8452012	7624428-1
8452012	7624428-3
8452012	7624428-6
8452012	7624428-5
8452154	6195230-1
8452154	6591058-4
8452154	7359619-3
8452154	7359619-4
8452154	6496980-5
8452232	7606293-3
8452946	5655122-1
8452946	6168880-2
8452946	6961823-1
8452946	6205544-1
8452950	5940587-1
8452950	7310725-2
8452954	6167523-1
8452954	7215778-1
8452954	8452954-3
8453131	7124271-1
8453131	7124271-3
8453131	7890943-1
8453134	6880154-7
8453134	6954927-1
8453134	8453134-3
8453146	6839709-1
8453146	8453146-2
8453156	8453156-1
8453156	8453156-2
8453179	7873698-1
8453179	7266645-1
8453197	7392037-3
8453197	8023522-3
8453236	6920473-4
8453236	7603707-2
8455966	6921706-5
8455966	6859587-1
8456016	6346743-2
8456016	6858475-1
8456016	6994884-4
8456016	7749900-2
8456016	7749900-3
8456381	5402469-3
8456381	8281123-1
8456420	6928161-1
8456420	7484408-1
8456420	7970573-3
8456420	8447609-1
8456479	6198486-1
8456479	6864887-1
8456923	8301970-7
8456923	6876571-1
8456923	7952941-2
8456923	8094505-2
8456923	8456923-2
8456946	6002272-1
8456946	6351156-3
8456946	6434049-1
8456946	8406073-6
8457087	6813279-1
8457087	7408909-2
8457089	6813279-1
8457125	7522928-1
8457193	6909751-3
8457197	7043088-1
8457197	8184693-2
8457231	6928047-1
8457231	7907677-6
8457231	8457231-1
8457256	6879646-1
8457256	8237870-1
8457256	7801020-2
8457256	8582035-4
8457256	8204156-5
8457412	8373725-2
8457559	7279989-2
8457559	8116684-1
8457628	7036086-2
8457628	7844266-1
8457674	6917820-4
8457674	7545876-3
8458147	7673254-2
8458147	8458147-1
8458147	8458147-3
8458412	7254676-3
8458412	6304960-5
8458412	4972338-1
8458415	5136544-1
8458415	6216215-2
8458415	8032787-2
8458460	6385550-1
8458460	7433975-1
8458464	6857066-1
8458464	8397090-6
8458464	6857062-2
8458464	4888679-3
8458464	7793111-3
8458480	7571312-1
8458480	7587595-2
8458480	7908483-1
8458498	5760636-3
8458498	6931360-1
8458498	7017060-1
8458498	7194540-1
8458498	7451333-4
8458503	8230247-1
8458507	8099687-2
8458507	5892377-2
8458539	5392285-1
8458539	7558946-3
8458539	8074131-5
8458539	8458539-3
8458539	8458539-4
8458548	7474640-2
8458711	7027460-1
8458711	7117521-1
8458711	7185147-1
8458711	7490191-2
8458711	7490191-4
8458711	7552288-2
8458726	5940587-1
8458726	7827371-1
8458802	7526792-1
8458802	7571474-2
8458802	7210169-2
8458802	8161299-3
8458802	8688986-1
8461036	7432202-5
8461036	8127979-1
8461036	8461036-3
8461624	7683397-2
8461624	8461624-1
8461683	5164330-2
8461683	6974772-1
8461683	7772702-1
8461683	8039920-2
8461895	5438297-3
8461895	6747470-3
8462159	6906724-1
8462159	6429865-1
8462164	5721860-2
8462265	7200266-3
8462536	6304510-1
8462536	7558130-1
8462536	8462536-3
8462537	5644154-2
8462537	8385100-3
8462541	5475633-1
8462541	6849909-4
8462541	6876571-1
8462541	7961498-1
8462541	8111579-5
8462546	7135696-1
8462546	7894237-2
8462577	6911695-3
8462577	7317346-2
8462667	6859881-1
8462667	7769002-1
8462667	8023522-3
8462676	7804799-3
8462689	6845104-1
8462689	6845104-2
8462689	6845104-3
8462695	7002518-2
8462695	7545876-3
8462701	6845088-3
8462701	7149192-1
8462713	7279989-2
8462713	7002518-2
8462713	7221913-2
8462713	7283092-2
8462713	7720470-3
8462713	8200165-2
8462749	6813279-1
8462749	7072652-1
8462758	6870808-2
8462758	7933346-2
8462811	6694401-1
8462811	6598172-1
8462852	7043088-1
8462852	8184693-2
8462855	8462855-1
8462864	7279989-2
8462864	7002518-2
8462864	7020091-1
8462864	7283092-2
8462864	7333556-4
8462864	7584406-1
8462864	8396150-2
8462864	8428633-3
8462945	8442224-1
8462945	8321362-2
8463110	6195230-1
8463820	5822459-1
8463820	6535961-2
8463820	8447962-2
8463820	6975954-2
8463820	8151012-4
8463820	8275805-1
8463837	8447962-2
8463837	6870573-2
8463948	6216215-2
8463948	6920221-1
8463968	5893917-1
8463968	6385211-3
8463968	6647545-1
8463968	6868469-4
8463969	7310451-1
8463969	7653929-1
8463969	7484016-1
8463972	5940587-1
8463972	7953916-1
8463975	5073969-1
8463975	6775129-2
8463975	7272736-2
8463975	7496801-2
8463975	7783819-2
8463975	7441055-1
8463987	6347351-2
8463987	6813665-1
8463987	8463987-1
8464035	5517651-1
8464035	5544092-1
8464035	6105111-2
8464035	6370633-1
8464035	7500049-1
8464035	8464035-3
8464048	7254676-3
8464048	6857048-1
8464048	5539739-2
8464048	6880031-2
8464048	6948065-1
8464048	8060876-2
8464048	6347362-2
8464048	7689676-26
8464048	7698552-3
8464084	6854045-1
8464084	6640274-2
8464121	7023936-1
8464121	8464121-2
8464125	6952824-3
8464125	7373514-2
8464125	7475229-5
8464125	7512945-5
8464125	7664915-3
8464125	7760873-1
8464230	6473897-2
8464251	7443854-1
8464251	7129733-1
8464251	8635705-6
8464322	7428226-2
8465297	6731493-2
8465297	6900991-4
8465297	7147674-3
8465297	8465297-2
8465698	7170155-1
8465698	6806543-2
8465698	6806543-3
8465698	6806543-4
8466559	7428138-3
8466559	7033911-1
8466559	7557036-2
8466559	7952182-2
8466559	8227551-3
8466907	6486915-3
8467239	8184469-1
8467239	8289762-3
8467263	8301970-7
8467263	6849909-4
8467263	6876571-1
8467263	7298838-3
8467263	7672152-1
8467263	8094505-2
8467323	7231213-4
8467323	8467323-1
8467325	7072652-1
8467342	7050324-1
8467342	7584449-3
8467342	7916718-1
8467353	6873293-1
8467472	7002518-2
8467472	7746822-1
8467472	8031604-2
8467527	7107051-1
8467527	7953980-4
8467527	7778166-2
8467577	7634115-1
8467577	8373725-2
8467737	7105924-1
8467737	7705684-2
8467980	8140275-1
8467980	8140275-2
8468235	7987291-1
8468278	6088762-1
8468278	7016304-7
8468278	7080129-1
8468278	5706471-1
8468278	7353301-1
8468278	7353301-2
8468278	7353301-7
8468279	7197664-1
8468279	7340531-1
8468279	7778166-2
8468279	6658512-1
8468309	7831776-1
8468309	7962694-1
8468309	5537629-3
8468309	8468309-3
8468356	7129733-1
8468356	7178056-1
8468356	7443854-1
8468356	7457950-1
8468363	6895147-1
8468365	7395299-2
8468365	6647545-5
8468365	6941441-1
8468365	7760873-1
8468365	8230203-4
8468433	8099687-2
8468433	5892377-2
8468509	5710927-1
8468526	6848100-2
8468526	6862664-3
8468526	7366831-1
8471667	5285017-1
8471667	6559492-1
8471667	6798256-2
8471707	6792572-1
8471707	8471707-2
8471707	8471707-3
8471707	8471707-4
8471707	8471707-5
8471751	8471751-1
8471865	7447382-1
8471865	7496801-2
8471865	7675551-1
8471865	8471865-3
8471904	8471904-1
8472171	7104313-2
8472171	7983045-3
8472331	6870808-2
8472331	7366712-4
8472331	7725118-1
8472380	8396050-2
8472380	6539050-1
8472425	8396050-2
8472425	7443803-5
8472425	6539050-1
8472448	6870808-2
8472467	7002518-2
8472467	7279989-2
8472467	7545876-3
8472509	7738542-2
8472509	RE40281-1
8472509	RE40281-2
8472524	7200266-3
